reviewer_name,show_title,season_num,review_score
Letterboxd,Whispers Voyager,3,2
CinemaScore,Galaxy Rising,1,4
IGN,Galaxy Rising,1,2
Rotten Tomatoes,Galaxy Rising,2,67
Critic Circle,Galaxy Rising,3,2
Audience Choice,Galaxy Rising,3,552
FilmAffinity,Galaxy Rising,3,7
CinemaScore,Galaxy Rising,3,38
Letterboxd,Galaxy Rising,3,3
IMDb,Galaxy Rising,3,0
Metacritic,Galaxy Rising,3,24
Roger Ebert,Galaxy Rising,4,2
IMDb,Secret Voyager,1,4
CinemaScore,Secret Voyager,1,11
Metacritic,Secret Voyager,1,76
Rotten Tomatoes,Secret Voyager,1,68
Critic Circle,Secret Voyager,1,3
Roger Ebert,Secret Voyager,1,0
Rotten Tomatoes,Secret Voyager,3,37
FilmAffinity,Secret Voyager,3,0
Critic Circle,Secret Voyager,3,4
Roger Ebert,Secret Voyager,3,1
Roger Ebert,Midnight Kingdom Dreams,1,1
IMDb,Midnight Kingdom Dreams,1,10
Critic Circle,Midnight Kingdom Dreams,2,5
CinemaScore,Midnight Kingdom Dreams,2,8
Audience Choice,Midnight Kingdom Dreams,2,484
Rotten Tomatoes,Midnight Kingdom Dreams,2,46
Rotten Tomatoes,Midnight Kingdom Dreams,3,14
IGN,Midnight Kingdom Dreams,3,9
IMDb,Midnight Kingdom Dreams,3,1
FilmAffinity,Midnight Kingdom Dreams,3,3
Letterboxd,Midnight Kingdom Dreams,3,4
Metacritic,Midnight Kingdom Dreams,3,28
IGN,Midnight Kingdom Dreams,4,1
Metacritic,Legends Silent,1,83
Critic Circle,Legends Silent,1,0
Letterboxd,Legends Silent,1,1
CinemaScore,Legends Silent,1,59
Letterboxd,Legends Silent,2,3
Critic Circle,Legends Silent,2,1
Roger Ebert,Legends Silent,2,4
Metacritic,Legends Silent,2,79
Audience Choice,Legends Silent,2,748
IMDb,Legends Silent,2,6
FilmAffinity,Legends Silent,2,2
Rotten Tomatoes,Legends Silent,2,46
IGN,Legends Silent,2,6
Letterboxd,Star Future Fury,1,2
Roger Ebert,Star Future Fury,2,1
IMDb,Star Future Fury,2,4
Rotten Tomatoes,Star Future Fury,2,99
Audience Choice,Star Future Fury,2,584
Letterboxd,Star Future Fury,2,1
Critic Circle,Star Future Fury,2,1
FilmAffinity,Star Future Fury,3,6
Roger Ebert,Silent Midnight Whispers,1,4
IMDb,Silent Midnight Whispers,3,10
Metacritic,Silent Midnight Whispers,3,35
Roger Ebert,Silent Midnight Whispers,3,1
FilmAffinity,Silent Midnight Whispers,3,10
Critic Circle,Silent Midnight Whispers,3,4
CinemaScore,Silent Midnight Whispers,3,62
IGN,Silent Midnight Whispers,3,8
Rotten Tomatoes,Silent Midnight Whispers,3,80
Metacritic,Ancient Fury Echo,1,37
CinemaScore,Ancient Fury Echo,1,40
IMDb,Ancient Fury Echo,1,10
Letterboxd,Ancient Fury Echo,1,0
Critic Circle,Ancient Fury Echo,1,2
Roger Ebert,Ancient Fury Echo,1,1
Rotten Tomatoes,Ancient Fury Echo,1,91
IGN,Ancient Fury Echo,1,5
Critic Circle,Ancient Fury Echo,2,2
Metacritic,Ancient Fury Echo,2,94
Letterboxd,Ancient Fury Echo,2,1
FilmAffinity,Ancient Fury Echo,2,8
IGN,Ancient Fury Echo,2,2
CinemaScore,Ancient Fury Echo,2,42
CinemaScore,Secret Sky Ancient,2,39
Rotten Tomatoes,Secret Sky Ancient,2,28
IGN,Secret Sky Ancient,2,0
Letterboxd,Fading Horizon,1,1
Audience Choice,Sky Dreams Secret,1,131
Rotten Tomatoes,Sky Dreams Secret,1,63
Critic Circle,Sky Dreams Secret,1,3
IGN,Sky Dreams Secret,1,3
Critic Circle,Sky Dreams Secret,2,0
Audience Choice,Sky Dreams Secret,3,220
Roger Ebert,Sky Dreams Secret,3,4
FilmAffinity,Sky Dreams Secret,3,9
Rotten Tomatoes,Nightfall Galaxy,1,63
IGN,Nightfall Galaxy,1,2
Audience Choice,Nightfall Galaxy,1,57
Roger Ebert,Nightfall Galaxy,1,2
IMDb,Nightfall Galaxy,1,3
Critic Circle,Nightfall Galaxy,1,1
Rotten Tomatoes,Nightfall Galaxy,2,96
IGN,Nightfall Galaxy,2,1
Letterboxd,Nightfall Galaxy,2,4
Metacritic,Nightfall Galaxy,2,16
CinemaScore,Nightfall Galaxy,2,78
CinemaScore,Shadow Kingdom,1,30
Roger Ebert,Shadow Kingdom,1,2
IGN,Shadow Kingdom,1,10
Audience Choice,Shadow Kingdom,1,976
Rotten Tomatoes,Shadow Kingdom,3,0
Roger Ebert,Shadow Kingdom,3,3
Audience Choice,Shadow Kingdom,3,520
Rotten Tomatoes,Fading Sky,1,87
IGN,Fading Sky,1,3
Letterboxd,Fading Sky,1,5
CinemaScore,Fading Sky,1,31
FilmAffinity,Fading Sky,1,3
Metacritic,Fading Sky,1,98
Critic Circle,Fading Sky,1,3
IMDb,Fading Sky,1,3
Audience Choice,Fading Sky,1,888
CinemaScore,Fading Sky,2,15
Roger Ebert,Fading Sky,2,2
Rotten Tomatoes,Fading Sky,2,42
CinemaScore,Neon Future Phantom,1,27
Letterboxd,Neon Future Phantom,1,4
Audience Choice,Neon Future Phantom,1,97
FilmAffinity,Neon Future Phantom,1,7
IGN,Neon Future Phantom,1,5
Metacritic,Neon Future Phantom,1,38
Roger Ebert,Neon Future Phantom,1,3
Critic Circle,Neon Future Phantom,1,4
IMDb,Neon Future Phantom,1,10
CinemaScore,Neon Future Phantom,2,47
Audience Choice,Neon Future Phantom,2,890
Critic Circle,Neon Future Phantom,2,2
Letterboxd,Neon Future Phantom,2,5
Metacritic,Neon Future Phantom,4,50
Roger Ebert,Neon Future Phantom,4,4
CinemaScore,Neon Future Phantom,4,92
FilmAffinity,Neon Future Phantom,4,2
Audience Choice,Neon Future Phantom,4,416
Audience Choice,Voyager Magic Hidden,1,165
Metacritic,Voyager Magic Hidden,1,76
Letterboxd,Voyager Magic Hidden,1,1
FilmAffinity,Voyager Magic Hidden,1,4
Critic Circle,Voyager Magic Hidden,1,2
IMDb,Voyager Magic Hidden,1,8
Critic Circle,Voyager Magic Hidden,2,4
CinemaScore,Voyager Magic Hidden,2,50
IGN,Voyager Magic Hidden,2,6
Metacritic,Voyager Magic Hidden,2,18
Letterboxd,Galaxy Crystal,1,5
Metacritic,Galaxy Crystal,1,2
CinemaScore,Galaxy Crystal,1,8
IMDb,Secret Eternal,1,10
FilmAffinity,Secret Eternal,1,6
Audience Choice,Secret Eternal,1,490
Letterboxd,Secret Eternal,2,3
CinemaScore,Secret Eternal,2,70
IGN,Secret Eternal,2,3
Rotten Tomatoes,Secret Eternal,2,23
Metacritic,Secret Eternal,2,45
Critic Circle,Secret Eternal,2,2
Audience Choice,Secret Eternal,2,742
IMDb,Secret Eternal,2,2
CinemaScore,Secret Eternal,3,99
Letterboxd,Secret Eternal,3,2
IMDb,Secret Eternal,3,8
Roger Ebert,Secret Eternal,3,1
Critic Circle,Secret Eternal,3,0
Audience Choice,Secret Eternal,3,183
IGN,Secret Eternal,3,6
Rotten Tomatoes,Secret Eternal,3,80
Audience Choice,Secret Eternal,4,13
Roger Ebert,Secret Eternal,4,2
IGN,Secret Eternal,4,10
IMDb,Secret Eternal,4,2
Critic Circle,Secret Eternal,4,2
Metacritic,Secret Eternal,4,13
Rotten Tomatoes,Secret Eternal,4,5
FilmAffinity,Secret Eternal,4,5
CinemaScore,Secret Eternal,4,40
CinemaScore,Voyager Future,1,7
Metacritic,Voyager Future,1,57
FilmAffinity,Voyager Future,1,1
FilmAffinity,Voyager Future,2,4
Critic Circle,Voyager Future,2,3
Rotten Tomatoes,Voyager Future,2,34
Audience Choice,Voyager Future,2,141
IGN,Voyager Future,2,5
CinemaScore,Voyager Future,2,84
Roger Ebert,Voyager Future,2,2
Metacritic,Voyager Future,2,75
Critic Circle,Voyager Future,3,4
IGN,Voyager Future,3,0
Audience Choice,Voyager Future,3,988
Roger Ebert,Voyager Future,3,0
Rotten Tomatoes,Voyager Future,3,5
CinemaScore,Sky Voyager Neon,1,97
Rotten Tomatoes,Sky Voyager Neon,1,95
Roger Ebert,Sky Voyager Neon,1,3
IMDb,Sky Voyager Neon,1,9
Letterboxd,Sky Voyager Neon,1,4
Metacritic,Sky Voyager Neon,1,69
Audience Choice,Sky Voyager Neon,1,48
FilmAffinity,Sky Voyager Neon,1,3
Critic Circle,Sky Voyager Neon,1,4
Metacritic,Sky Voyager Neon,2,14
CinemaScore,Sky Voyager Neon,2,36
Roger Ebert,Sky Voyager Neon,3,3
Audience Choice,Sky Voyager Neon,3,871
Metacritic,Sky Voyager Neon,3,74
FilmAffinity,Sky Voyager Neon,3,5
Critic Circle,Sky Voyager Neon,3,0
Letterboxd,Sky Voyager Neon,3,5
Rotten Tomatoes,Sky Voyager Neon,3,97
IMDb,Sky Voyager Neon,3,6
CinemaScore,Sky Voyager Neon,3,29
Rotten Tomatoes,Kingdom Eternal Magic,1,15
IMDb,Kingdom Eternal Magic,1,0
CinemaScore,Kingdom Eternal Magic,1,4
Metacritic,Kingdom Eternal Magic,1,69
IGN,Kingdom Eternal Magic,1,2
FilmAffinity,Kingdom Eternal Magic,2,2
Audience Choice,Kingdom Eternal Magic,2,510
Metacritic,Kingdom Eternal Magic,2,11
IMDb,Kingdom Eternal Magic,2,2
Letterboxd,Kingdom Eternal Magic,2,3
Roger Ebert,Kingdom Eternal Magic,2,4
IGN,Kingdom Eternal Magic,2,3
Critic Circle,Kingdom Eternal Magic,2,1
IMDb,Kingdom Eternal Magic,3,9
Metacritic,Kingdom Eternal Magic,3,67
Audience Choice,Kingdom Eternal Magic,3,994
Letterboxd,Kingdom Eternal Magic,3,2
CinemaScore,Kingdom Eternal Magic,3,64
Rotten Tomatoes,Kingdom Eternal Magic,4,46
Metacritic,Kingdom Eternal Magic,4,64
IGN,Kingdom Eternal Magic,4,4
Letterboxd,Kingdom Eternal Magic,4,2
Roger Ebert,Kingdom Eternal Magic,4,1
CinemaScore,Kingdom Eternal Magic,4,19
FilmAffinity,Kingdom Eternal Magic,4,2
IMDb,Kingdom Eternal Magic,4,5
Critic Circle,Kingdom Eternal Magic,4,5
Letterboxd,Wild Horizon Fury,1,1
IGN,Wild Horizon Fury,1,8
Audience Choice,Wild Horizon Fury,1,296
FilmAffinity,Wild Horizon Fury,1,3
Letterboxd,Wild Horizon Fury,2,4
Audience Choice,Wild Horizon Fury,2,770
Rotten Tomatoes,Wild Horizon Fury,3,67
FilmAffinity,Wild Horizon Fury,3,10
Critic Circle,Wild Horizon Fury,3,2
Letterboxd,Wild Horizon Fury,3,3
Audience Choice,Wild Horizon Fury,3,140
IMDb,Wild Horizon Fury,3,4
CinemaScore,Wild Horizon Fury,3,41
CinemaScore,Wild Horizon Fury,4,15
IMDb,Wild Horizon Fury,4,9
Metacritic,Wild Horizon Fury,4,77
Letterboxd,Wild Horizon Fury,4,3
IGN,Wild Horizon Fury,4,10
FilmAffinity,Wild Horizon Fury,4,5
Critic Circle,Wild Horizon Fury,4,0
Roger Ebert,Galaxy Golden Whispers,1,4
IMDb,Galaxy Golden Whispers,1,1
Letterboxd,Galaxy Golden Whispers,1,2
CinemaScore,Galaxy Golden Whispers,2,67
Audience Choice,Galaxy Golden Whispers,2,199
Critic Circle,Galaxy Golden Whispers,2,1
Letterboxd,Galaxy Golden Whispers,2,3
Rotten Tomatoes,Galaxy Golden Whispers,2,45
IMDb,Galaxy Golden Whispers,3,9
Metacritic,Galaxy Golden Whispers,3,20
CinemaScore,Galaxy Golden Whispers,3,9
Letterboxd,Galaxy Golden Whispers,3,2
Critic Circle,River Whispers Neon,1,1
Critic Circle,River Whispers Neon,2,4
CinemaScore,River Whispers Neon,2,79
Letterboxd,River Whispers Neon,2,0
Metacritic,River Whispers Neon,2,19
IMDb,River Whispers Neon,2,1
Rotten Tomatoes,River Whispers Neon,2,35
Audience Choice,River Whispers Neon,3,854
Rotten Tomatoes,River Whispers Neon,3,10
Critic Circle,River Whispers Neon,3,2
Letterboxd,River Whispers Neon,3,2
IMDb,River Whispers Neon,3,7
Rotten Tomatoes,Nightfall Rising,1,24
FilmAffinity,Nightfall Rising,1,8
Audience Choice,Nightfall Rising,1,858
Metacritic,Nightfall Rising,1,26
CinemaScore,Nightfall Rising,1,0
IMDb,Nightfall Rising,1,2
Roger Ebert,Nightfall Rising,2,2
IMDb,Nightfall Rising,3,9
IGN,Nightfall Rising,3,0
Rotten Tomatoes,Nightfall Rising,3,60
Metacritic,Nightfall Rising,3,74
Letterboxd,Nightfall Rising,3,5
Audience Choice,Nightfall Rising,3,204
CinemaScore,Nightfall Rising,3,35
FilmAffinity,Nightfall Rising,3,9
Critic Circle,Nightfall Rising,3,4
Audience Choice,Nightfall Future Past,1,968
Metacritic,Nightfall Future Past,1,68
Rotten Tomatoes,Nightfall Future Past,1,64
IMDb,Nightfall Future Past,1,9
CinemaScore,Nightfall Future Past,2,83
Letterboxd,Nightfall Future Past,2,0
Audience Choice,Nightfall Future Past,2,976
Critic Circle,Nightfall Future Past,3,1
IGN,Nightfall Future Past,3,2
Rotten Tomatoes,Nightfall Future Past,3,11
CinemaScore,Nightfall Future Past,3,68
Roger Ebert,Nightfall Future Past,3,1
FilmAffinity,Nightfall Future Past,3,6
IMDb,Nightfall Future Past,3,10
Letterboxd,Nightfall Future Past,3,1
IMDb,Crystal Eternal Neon,2,1
CinemaScore,Crystal Eternal Neon,2,22
Metacritic,Crystal Eternal Neon,2,72
Audience Choice,Crystal Eternal Neon,2,222
Rotten Tomatoes,Crystal Eternal Neon,3,20
Critic Circle,Crystal Eternal Neon,3,5
IMDb,Crystal Eternal Neon,3,0
Letterboxd,Crystal Eternal Neon,3,1
Metacritic,Crystal Eternal Neon,3,82
Audience Choice,Crystal Eternal Neon,3,259
FilmAffinity,Crystal Eternal Neon,3,3
IGN,Crystal Eternal Neon,3,4
Critic Circle,Whispers Wild Golden,1,2
Metacritic,Whispers Wild Golden,1,85
Letterboxd,Whispers Wild Golden,1,4
IGN,Whispers Wild Golden,2,4
FilmAffinity,Whispers Wild Golden,2,7
Metacritic,Whispers Wild Golden,2,3
Rotten Tomatoes,Whispers Wild Golden,2,27
Critic Circle,Whispers Wild Golden,2,3
Audience Choice,Whispers Wild Golden,2,958
Rotten Tomatoes,Whispers River Future,1,34
Critic Circle,Whispers River Future,1,3
IMDb,Whispers River Future,1,3
Letterboxd,Whispers River Future,1,5
Metacritic,Whispers River Future,2,3
Letterboxd,Whispers River Future,2,0
FilmAffinity,Whispers River Future,2,4
Rotten Tomatoes,Whispers River Future,2,47
Audience Choice,Whispers River Future,2,518
IGN,Whispers River Future,2,5
Roger Ebert,Whispers River Future,2,4
Letterboxd,Whispers River Future,3,2
IGN,Whispers River Future,3,6
Rotten Tomatoes,Whispers River Future,3,22
IGN,Ancient Star,1,7
Rotten Tomatoes,Ancient Star,1,17
IMDb,Ancient Star,1,6
FilmAffinity,Ancient Star,1,5
Audience Choice,Ancient Star,3,864
Critic Circle,Ancient Star,3,4
IMDb,Ancient Star,3,4
Rotten Tomatoes,Ancient Star,3,8
Roger Ebert,Ancient Star,3,3
Letterboxd,Ancient Star,3,2
CinemaScore,Ancient Star,3,93
Rotten Tomatoes,Ancient Star,4,91
CinemaScore,Ancient Star,4,63
IGN,Ancient Star,4,9
Letterboxd,Dreams Eclipse Past,1,0
CinemaScore,Dreams Eclipse Past,1,49
Roger Ebert,Dreams Eclipse Past,1,4
Audience Choice,Dreams Eclipse Past,1,194
Rotten Tomatoes,Dreams Eclipse Past,1,74
Metacritic,Dreams Eclipse Past,1,32
Critic Circle,Dreams Eclipse Past,1,0
IGN,Dreams Eclipse Past,1,1
FilmAffinity,Dreams Eclipse Past,2,2
IMDb,Dreams Eclipse Past,2,9
IGN,Dreams Eclipse Past,2,2
Metacritic,Dreams Eclipse Past,4,43
Rotten Tomatoes,Dreams Eclipse Past,4,52
Roger Ebert,Dreams Eclipse Past,4,3
CinemaScore,Dreams Eclipse Past,4,0
IGN,Dreams Eclipse Past,4,5
Audience Choice,Kingdom Fading Shadow,1,603
Letterboxd,Kingdom Fading Shadow,1,1
CinemaScore,Kingdom Fading Shadow,1,14
IGN,Kingdom Fading Shadow,1,7
Roger Ebert,Kingdom Fading Shadow,1,1
Rotten Tomatoes,Kingdom Fading Shadow,1,67
FilmAffinity,Kingdom Fading Shadow,1,3
IMDb,Kingdom Fading Shadow,1,6
Metacritic,Kingdom Fading Shadow,1,81
Roger Ebert,Kingdom Fading Shadow,2,4
Metacritic,Kingdom Fading Shadow,2,6
Audience Choice,Kingdom Fading Shadow,2,141
Letterboxd,Kingdom Fading Shadow,2,3
IMDb,Kingdom Fading Shadow,2,2
FilmAffinity,Kingdom Fading Shadow,2,5
Critic Circle,Kingdom Fading Shadow,2,2
CinemaScore,Kingdom Fading Shadow,2,14
IGN,Kingdom Fading Shadow,3,1
Metacritic,Kingdom Fading Shadow,3,66
Critic Circle,Kingdom Fading Shadow,3,1
Rotten Tomatoes,Kingdom Fading Shadow,3,21
Roger Ebert,Kingdom Fading Shadow,3,0
Audience Choice,Kingdom Fading Shadow,3,931
CinemaScore,Kingdom Fading Shadow,3,40
Letterboxd,Kingdom Fading Shadow,3,5
Critic Circle,Kingdom Fading Shadow,4,2
IMDb,Kingdom Fading Shadow,4,1
Rotten Tomatoes,Kingdom Fading Shadow,4,64
Letterboxd,Kingdom Fading Shadow,4,1
Audience Choice,Kingdom Fading Shadow,4,575
IGN,Crimson Star Wild,1,8
IMDb,Crimson Star Wild,1,2
Letterboxd,Crimson Star Wild,1,0
Audience Choice,Crimson Star Wild,1,154
Roger Ebert,Crimson Star Wild,1,2
Letterboxd,Crimson Star Wild,2,5
Rotten Tomatoes,Crimson Star Wild,2,40
Metacritic,Crimson Star Wild,2,1
CinemaScore,Crimson Star Wild,2,66
FilmAffinity,Crimson Star Wild,2,4
Letterboxd,Crimson Star Wild,3,3
Rotten Tomatoes,Crimson Star Wild,3,63
Audience Choice,Crimson Star Wild,3,815
IMDb,Crimson Star Wild,3,7
CinemaScore,Crimson Star Wild,3,17
Roger Ebert,Crimson Star Wild,3,1
Metacritic,Crimson Star Wild,3,65
FilmAffinity,Crimson Star Wild,3,3
Critic Circle,Crimson Star Wild,3,0
Metacritic,Silver Future Legends,1,97
IGN,Silver Future Legends,1,1
IMDb,Silver Future Legends,1,9
Rotten Tomatoes,Silver Future Legends,1,22
FilmAffinity,Silver Future Legends,1,2
Critic Circle,Silver Future Legends,1,5
Metacritic,Rising Legends Storm,1,76
IGN,Rising Legends Storm,1,0
Critic Circle,Rising Legends Storm,1,5
IGN,Kingdom Sky Galaxy,1,7
IMDb,Kingdom Sky Galaxy,1,9
Metacritic,Kingdom Sky Galaxy,1,83
Roger Ebert,Kingdom Sky Galaxy,1,3
IMDb,Kingdom Sky Galaxy,2,8
Roger Ebert,Kingdom Sky Galaxy,2,0
Metacritic,Kingdom Sky Galaxy,2,65
CinemaScore,Kingdom Sky Galaxy,2,99
Rotten Tomatoes,Kingdom Sky Galaxy,2,34
IGN,Kingdom Sky Galaxy,2,5
Critic Circle,Kingdom Sky Galaxy,2,3
Letterboxd,Kingdom Sky Galaxy,2,4
IGN,Kingdom Sky Galaxy,3,7
FilmAffinity,Kingdom Sky Galaxy,3,1
IGN,Kingdom Sky Galaxy,4,10
Letterboxd,Shadow Eternal,2,1
CinemaScore,Shadow Eternal,2,98
FilmAffinity,Shadow Eternal,2,7
IMDb,Shadow Rising Secret,1,4
FilmAffinity,Shadow Rising Secret,1,3
Roger Ebert,Shadow Rising Secret,1,0
Critic Circle,Shadow Rising Secret,2,5
IMDb,Shadow Rising Secret,2,10
FilmAffinity,Shadow Rising Secret,2,1
CinemaScore,Shadow Rising Secret,2,17
Letterboxd,Shadow Rising Secret,2,0
Rotten Tomatoes,Shadow Rising Secret,2,9
Metacritic,Shadow Rising Secret,2,42
Roger Ebert,Shadow Rising Secret,2,1
Rotten Tomatoes,Shadow Rising Secret,3,20
Letterboxd,Shadow Rising Secret,3,2
Critic Circle,Shadow Rising Secret,3,4
IMDb,Shadow Rising Secret,3,7
FilmAffinity,Shadow Rising Secret,3,3
CinemaScore,Shadow Rising Secret,3,76
Audience Choice,Shadow Rising Secret,3,647
Audience Choice,Secret Dreams Wild,1,986
Metacritic,Secret Dreams Wild,1,34
Rotten Tomatoes,Secret Dreams Wild,1,63
Letterboxd,Secret Dreams Wild,1,3
Rotten Tomatoes,Secret Dreams Wild,2,70
Critic Circle,Secret Dreams Wild,2,3
Audience Choice,Secret Dreams Wild,2,242
FilmAffinity,Secret Dreams Wild,2,6
Metacritic,Secret Dreams Wild,2,84
CinemaScore,Secret Dreams Wild,2,97
IGN,Magic Midnight,1,5
IMDb,Magic Midnight,1,6
FilmAffinity,Magic Midnight,1,3
Critic Circle,Magic Midnight,1,0
Audience Choice,Magic Midnight,1,705
Letterboxd,Magic Midnight,1,1
Roger Ebert,Magic Midnight,1,3
Audience Choice,Magic Midnight,2,130
Rotten Tomatoes,Magic Midnight,2,63
Letterboxd,Magic Midnight,2,5
Critic Circle,Magic Midnight,2,1
FilmAffinity,Magic Midnight,2,7
IGN,Magic Midnight,2,10
CinemaScore,Magic Midnight,2,78
CinemaScore,Magic Midnight,3,4
Critic Circle,Kingdom Storm,1,0
FilmAffinity,Kingdom Storm,2,9
Letterboxd,Kingdom Storm,2,5
Critic Circle,Kingdom Storm,2,5
CinemaScore,Kingdom Storm,2,61
IMDb,Kingdom Storm,2,8
Metacritic,Kingdom Storm,2,86
Rotten Tomatoes,Kingdom Storm,2,0
IGN,Wild Crimson,1,1
IMDb,Wild Crimson,1,2
Critic Circle,Wild Crimson,1,3
Audience Choice,Wild Crimson,1,216
Letterboxd,Wild Crimson,1,4
Rotten Tomatoes,Wild Crimson,1,66
CinemaScore,Wild Crimson,1,46
Roger Ebert,Wild Crimson,1,0
IGN,Silent Sky Past,1,4
Rotten Tomatoes,Silent Sky Past,1,88
Critic Circle,Silent Sky Past,1,4
Roger Ebert,Silent Sky Past,1,3
IMDb,Silent Sky Past,1,1
FilmAffinity,Silent Sky Past,2,2
Critic Circle,Silent Sky Past,2,2
Metacritic,Silent Sky Past,2,40
IGN,Silent Sky Past,2,0
Rotten Tomatoes,Silent Sky Past,2,56
CinemaScore,Silent Sky Past,2,39
IMDb,Silent Sky Past,2,9
Audience Choice,Silent Sky Past,2,828
IMDb,Nightfall Sky,1,7
Roger Ebert,Nightfall Sky,1,0
IGN,Nightfall Sky,1,9
Metacritic,Nightfall Sky,1,80
FilmAffinity,Nightfall Sky,1,8
Audience Choice,Nightfall Sky,1,121
Letterboxd,Nightfall Sky,1,2
Rotten Tomatoes,Nightfall Sky,1,6
Critic Circle,Nightfall Sky,1,2
Roger Ebert,Nightfall Sky,2,4
Critic Circle,Nightfall Sky,2,3
IMDb,Nightfall Sky,2,1
CinemaScore,Nightfall Sky,2,43
FilmAffinity,Past River,1,2
Rotten Tomatoes,Past River,1,88
CinemaScore,Past River,1,22
Roger Ebert,Past River,1,4
Audience Choice,Past River,1,258
IMDb,Past River,1,5
Critic Circle,Past River,2,5
Rotten Tomatoes,Past River,2,89
IGN,Past River,2,3
Audience Choice,Past River,2,46
IMDb,Past River,2,5
Roger Ebert,Past River,2,4
CinemaScore,Past River,2,68
FilmAffinity,Past River,2,4
CinemaScore,Past River,3,2
IMDb,Past River,3,9
IGN,Past River,3,4
Metacritic,Past River,3,81
Roger Ebert,Past River,3,4
Audience Choice,Past River,3,125
Critic Circle,Past River,3,1
FilmAffinity,Past River,3,2
IMDb,Past Fading,1,1
Metacritic,Past Fading,1,35
Critic Circle,Past Fading,1,1
Letterboxd,Past Fading,1,2
IGN,Past Fading,1,3
FilmAffinity,Past Fading,1,10
Roger Ebert,Past Fading,1,1
Roger Ebert,Past Fading,2,4
Rotten Tomatoes,Past Fading,3,24
IMDb,Past Fading,3,6
Roger Ebert,Golden Sky Fury,1,4
IGN,Golden Sky Fury,1,5
Critic Circle,Hidden Phantom Galaxy,1,2
Roger Ebert,Hidden Phantom Galaxy,1,3
Letterboxd,Eternal Dreams Sky,1,4
CinemaScore,Eternal Dreams Sky,1,15
Roger Ebert,Eternal Dreams Sky,1,3
Metacritic,Eternal Dreams Sky,1,61
Rotten Tomatoes,Eternal Dreams Sky,1,30
FilmAffinity,Eternal Dreams Sky,1,4
IMDb,Eternal Dreams Sky,1,1
IGN,Magic Silent Neon,1,1
Roger Ebert,Magic Silent Neon,1,2
FilmAffinity,Magic Silent Neon,1,4
Letterboxd,Magic Silent Neon,1,1
Audience Choice,Magic Silent Neon,1,331
Metacritic,Magic Silent Neon,1,7
Rotten Tomatoes,Magic Silent Neon,1,4
IMDb,Magic Silent Neon,1,5
CinemaScore,Magic Silent Neon,1,35
Letterboxd,Magic Silent Neon,2,2
Roger Ebert,Magic Silent Neon,2,2
IGN,Magic Silent Neon,2,9
Audience Choice,Magic Silent Neon,2,384
Critic Circle,Magic Silent Neon,2,1
IMDb,Magic Silent Neon,2,4
IGN,Magic Silent Neon,3,0
Critic Circle,Magic Silent Neon,3,2
Audience Choice,Magic Wild Secret,1,914
CinemaScore,Magic Wild Secret,2,53
FilmAffinity,Magic Wild Secret,2,10
Metacritic,Magic Wild Secret,2,17
IMDb,Magic Wild Secret,2,7
Roger Ebert,Magic Wild Secret,2,1
Critic Circle,Magic Wild Secret,2,2
Audience Choice,Magic Wild Secret,2,932
Rotten Tomatoes,Magic Wild Secret,2,47
IGN,Magic Wild Secret,2,2
IGN,Magic Wild Secret,3,10
Letterboxd,Magic Wild Secret,3,5
Critic Circle,Magic Wild Secret,3,1
FilmAffinity,Magic Wild Secret,3,7
CinemaScore,Magic Wild Secret,3,0
Metacritic,Magic Wild Secret,3,100
Letterboxd,Magic Wild Secret,4,0
IMDb,Magic Wild Secret,4,6
Audience Choice,Magic Wild Secret,4,347
Critic Circle,Magic Wild Secret,4,2
IGN,Magic Wild Secret,4,3
Rotten Tomatoes,Magic Wild Secret,4,81
CinemaScore,Magic Wild Secret,4,17
IMDb,Echo Neon,1,3
Audience Choice,Echo Neon,1,419
CinemaScore,Echo Neon,1,30
Metacritic,Echo Neon,1,33
Rotten Tomatoes,Echo Neon,1,92
Roger Ebert,Echo Neon,2,3
IGN,Echo Neon,3,4
Audience Choice,Echo Neon,3,432
CinemaScore,Echo Neon,3,16
Rotten Tomatoes,Echo Neon,3,87
Letterboxd,Echo Neon,3,3
Critic Circle,Echo Neon,3,4
IMDb,Echo Neon,3,0
IMDb,Galaxy Magic Midnight,1,10
FilmAffinity,Galaxy Magic Midnight,2,5
IMDb,Galaxy Magic Midnight,2,8
Letterboxd,Galaxy Magic Midnight,2,5
Critic Circle,Galaxy Magic Midnight,2,1
IGN,Galaxy Magic Midnight,2,3
Rotten Tomatoes,Galaxy Magic Midnight,3,38
CinemaScore,Fading Broken,1,76
Roger Ebert,Fading Broken,1,1
IGN,Fading Broken,1,3
IMDb,Fading Broken,1,0
Rotten Tomatoes,Fading Broken,1,31
FilmAffinity,Fading Broken,1,7
Metacritic,Fading Broken,1,94
Roger Ebert,Fading Broken,2,0
Rotten Tomatoes,Fading Broken,2,4
FilmAffinity,Fading Broken,2,0
IGN,Fading Broken,2,6
Audience Choice,Fading Broken,2,607
Critic Circle,Fading Broken,2,0
CinemaScore,Fading Broken,2,23
Metacritic,Fading Broken,2,90
Letterboxd,Fading Broken,2,4
Rotten Tomatoes,Legends Eternal,1,76
CinemaScore,Legends Eternal,1,48
Audience Choice,Legends Eternal,1,699
Letterboxd,Legends Eternal,1,5
IMDb,Echo Eternal Storm,1,0
FilmAffinity,Echo Eternal Storm,1,10
Rotten Tomatoes,Echo Eternal Storm,1,75
